,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
4045,TOYOTA,VIOS,2007,1500.0,Automatic,Petrol,198000.0,Ja-Ela,2025-01-25,No Leasing,USED,Available,Available,Available,Available,63.75
4046,TOYOTA,VIOS,2006,1500.0,Manual,Petrol,209000.0,Homagama,2025-01-20,No Leasing,USED,Available,Available,Available,Available,43.75
4047,TOYOTA,VIOS,2004,1500.0,Automatic,Petrol,231000.0,Hambantota,2025-01-19,No Leasing,USED,Available,Available,Available,Available,47.5
4048,TOYOTA,VIOS,2005,1500.0,Automatic,Petrol,220000.0,Kiribathgoda,2025-01-19,No Leasing,USED,Available,Available,Available,Available,54.0
4049,TOYOTA,VIOS,2007,1500.0,Automatic,Petrol,198000.0,Piliyandala,2025-01-19,No Leasing,USED,Available,Available,Available,Available,62.75
4050,TOYOTA,VIOS,2007,1500.0,Automatic,Petrol,198000.0,Colombo,2025-01-01,No Leasing,USED,Available,Available,Available,Available,63.75
4051,TOYOTA,VIOS,2010,1500.0,Automatic,Petrol,165000.0,Kalutara,2024-12-30,No Leasing,USED,Available,Available,Available,Available,63.75
4052,TOYOTA,VIOS,2006,1496.0,Automatic,Petrol,209000.0,Minuwangoda,2024-12-28,Ongoing Lease,USED,Available,Available,Available,Available,35.75
4053,TOYOTA,VIOS,2007,1500.0,Automatic,Petrol,198000.0,Anuradapura,2024-12-27,Ongoing Lease,USED,Available,Available,Available,Available,54.975
4054,TOYOTA,VIOS,2004,1500.0,Automatic,Petrol,231000.0,Matugama,2024-12-23,No Leasing,USED,Available,Not_Available,Available,Not_Available,46.5
4055,TOYOTA,VIOS,2004,1499.0,Automatic,Petrol,231000.0,Homagama,2024-12-20,No Leasing,USED,Available,Available,Not_Available,Available,50.0
4056,TOYOTA,VIOS,2004,1500.0,Automatic,Petrol,231000.0,Moneragala,2024-12-19,No Leasing,USED,Available,Available,Available,Available,48.0
4057,TOYOTA,VIOS,2004,1500.0,Automatic,Petrol,231000.0,Minuwangoda,2024-12-18,No Leasing,USED,Available,Available,Available,Available,51.75
4058,TOYOTA,VIOS,2004,1500.0,Automatic,Petrol,231000.0,Chilaw,2024-12-17,No Leasing,USED,Available,Available,Available,Available,48.5
4059,TOYOTA,VIOS,2007,1500.0,Automatic,Petrol,198000.0,Wennappuwa,2024-12-13,No Leasing,USED,Available,Available,Available,Available,61.0
4060,TOYOTA,VIOS,2003,1500.0,Automatic,Petrol,242000.0,Piliyandala,2024-12-13,No Leasing,USED,Available,Available,Available,Available,49.5
4061,TOYOTA,VIOS,2003,1500.0,Manual,Petrol,242000.0,Matale,2024-12-12,No Leasing,USED,Available,Available,Available,Available,43.0
4062,TOYOTA,VIOS,2003,1500.0,Automatic,Petrol,242000.0,Polonnaruwa,2024-12-07,No Leasing,USED,Available,Available,Available,Available,51.0
4063,TOYOTA,VIOS,2003,1500.0,Automatic,Petrol,242000.0,Anuradapura,2024-12-04,No Leasing,USED,Available,Available,Available,Available,47.0
4064,SUZUKI,A-STAR,2011,998.0,Automatic,Petrol,154000.0,Malabe,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,42.9
4065,SUZUKI,A-STAR,2012,998.0,Automatic,Petrol,143000.0,Malabe,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,44.9
4066,SUZUKI,A-STAR,2011,1000.0,Manual,Petrol,154000.0,Badulla,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,35.9
4067,SUZUKI,A-STAR,2011,1000.0,Manual,Petrol,154000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Available,Available,36.4
4068,SUZUKI,A-STAR,2011,1000.0,Manual,Petrol,154000.0,Moneragala,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Available,36.0
4069,SUZUKI,A-STAR,2011,1000.0,Manual,Petrol,154000.0,Galle,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Available,33.9
4070,SUZUKI,A-STAR,2011,1000.0,Manual,Petrol,154000.0,Kesbewa,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Not_Available,35.75
4071,SUZUKI,A-STAR,2011,1000.0,Automatic,Petrol,154000.0,Moratuwa,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Available,44.85
4072,SUZUKI,A-STAR,2012,1000.0,Automatic,Petrol,143000.0,Homagama,2025-02-02,No Leasing,USED,Available,Available,Available,Available,42.5
4073,SUZUKI,A-STAR,2011,1000.0,Automatic,Petrol,154000.0,Boralesgamuwa,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Available,44.75
4074,SUZUKI,A-STAR,2010,1000.0,Manual,Petrol,165000.0,Kurunegala,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Available,35.0
4075,SUZUKI,A-STAR,2013,1000.0,Automatic,Petrol,132000.0,Galle,2025-01-29,No Leasing,USED,Available,Available,Not_Available,Available,43.75
4076,SUZUKI,A-STAR,2012,1000.0,Manual,Petrol,143000.0,Kaduwela,2025-01-28,No Leasing,USED,Available,Available,Available,Not_Available,40.75909090909091
4077,SUZUKI,A-STAR,2012,1000.0,Automatic,Petrol,143000.0,Maharagama,2025-01-18,No Leasing,USED,Available,Available,Available,Available,43.5
4078,SUZUKI,A-STAR,2012,1000.0,Automatic,Petrol,143000.0,Kegalle,2025-01-17,No Leasing,USED,Available,Available,Not_Available,Available,43.9
4079,SUZUKI,A-STAR,2011,1000.0,Manual,Petrol,154000.0,Kurunegala,2025-01-17,No Leasing,USED,Available,Available,Not_Available,Available,37.5
4080,SUZUKI,A-STAR,2010,998.0,Manual,Petrol,165000.0,Matara,2025-01-16,No Leasing,USED,Available,Available,Available,Available,38.5
4081,SUZUKI,A-STAR,2011,1000.0,Manual,Petrol,154000.0,Gampaha,2025-01-13,No Leasing,USED,Available,Available,Not_Available,Available,26.25
4082,SUZUKI,A-STAR,2011,1000.0,Automatic,Petrol,154000.0,Piliyandala,2025-01-12,No Leasing,USED,Available,Available,Available,Available,41.0
4083,SUZUKI,A-STAR,2012,998.0,Automatic,Petrol,143000.0,Nawala,2025-01-12,No Leasing,USED,Available,Available,Available,Available,43.0
4084,SUZUKI,A-STAR,2011,999.0,Manual,Petrol,154000.0,Wennappuwa,2025-01-12,No Leasing,USED,Available,Available,Not_Available,Available,36.25
4085,SUZUKI,A-STAR,2011,1000.0,Automatic,Petrol,154000.0,Piliyandala,2025-01-11,No Leasing,USED,Available,Available,Not_Available,Available,40.0
4086,SUZUKI,A-STAR,2010,1000.0,Manual,Petrol,165000.0,Ratnapura,2025-01-10,Ongoing Lease,USED,Available,Available,Not_Available,Available,38.5
4087,SUZUKI,A-STAR,2012,1000.0,Manual,Petrol,143000.0,Battaramulla,2025-01-10,No Leasing,USED,Available,Available,Available,Available,40.75909090909091
4088,SUZUKI,A-STAR,2011,1000.0,Automatic,Petrol,154000.0,Wattala,2025-01-07,No Leasing,USED,Available,Available,Available,Available,41.5
4089,SUZUKI,A-STAR,2010,999.0,Manual,Petrol,165000.0,Kurunegala,2025-01-07,No Leasing,USED,Available,Available,Available,Available,34.0
4090,SUZUKI,A-STAR,2011,1000.0,Manual,Petrol,154000.0,Badulla,2025-01-06,Ongoing Lease,USED,Available,Available,Not_Available,Available,26.25
4091,SUZUKI,A-STAR,2011,998.0,Manual,Petrol,154000.0,Wennappuwa,2025-01-06,No Leasing,USED,Available,Available,Not_Available,Available,36.0
4092,SUZUKI,A-STAR,2012,1000.0,Manual,Petrol,143000.0,Badulla,2025-01-27,No Leasing,USED,Available,Available,Available,Available,39.75
4093,SUZUKI,A-STAR,2012,1000.0,Manual,Petrol,143000.0,Kesbewa,2025-01-27,No Leasing,USED,Available,Available,Not_Available,Available,38.5
4094,SUZUKI,A-STAR,2011,1000.0,Automatic,Petrol,154000.0,Colombo,2025-01-26,No Leasing,USED,Available,Available,Not_Available,Available,38.95
4095,SUZUKI,A-STAR,2012,1000.0,Manual,Petrol,143000.0,Kurunegala,2025-01-26,No Leasing,NEW,Available,Available,Not_Available,Available,40.75909090909091
4096,SUZUKI,A-STAR,2011,1000.0,Manual,Petrol,154000.0,Horana,2025-01-25,No Leasing,USED,Available,Available,Available,Available,37.03
4097,SUZUKI,A-STAR,2013,1000.0,Manual,Petrol,132000.0,Padukka,2025-01-23,No Leasing,USED,Available,Available,Not_Available,Available,36.5
4098,SUZUKI,A-STAR,2010,1000.0,Manual,Petrol,165000.0,Kegalle,2025-01-21,No Leasing,USED,Available,Available,Available,Available,32.0
4099,SUZUKI,A-STAR,2011,999.0,Automatic,Petrol,154000.0,Malabe,2025-01-21,Ongoing Lease,USED,Available,Available,Available,Available,43.75
4100,SUZUKI,A-STAR,2012,1000.0,Manual,Petrol,143000.0,Kadawatha,2025-01-19,No Leasing,USED,Not_Available,Available,Not_Available,Available,37.5
4101,SUZUKI,A-STAR,2011,1000.0,Manual,Petrol,154000.0,Anuradapura,2025-01-05,No Leasing,USED,Available,Available,Available,Available,32.5
4102,SUZUKI,A-STAR,2011,1000.0,Automatic,Petrol,154000.0,Kadawatha,2024-12-30,No Leasing,USED,Available,Available,Not_Available,Available,40.5
4103,SUZUKI,A-STAR,2013,1000.0,Automatic,Petrol,132000.0,Colombo,2024-12-29,No Leasing,USED,Available,Available,Available,Available,45.0
4104,SUZUKI,A-STAR,2011,1000.0,Automatic,Petrol,154000.0,Colombo,2024-12-29,No Leasing,USED,Available,Available,Available,Available,43.0
4105,SUZUKI,A-STAR,2012,1000.0,Automatic,Petrol,143000.0,Malabe,2024-12-23,No Leasing,USED,Available,Available,Not_Available,Available,42.8
4106,SUZUKI,A-STAR,2012,1000.0,Manual,Petrol,143000.0,Embilipitiya,2024-12-20,No Leasing,USED,Available,Available,Not_Available,Available,35.0
4107,SUZUKI,A-STAR,2012,998.0,Manual,Petrol,143000.0,Matara,2024-12-19,No Leasing,USED,Available,Available,Available,Available,37.0
4108,SUZUKI,A-STAR,2011,1000.0,Automatic,Petrol,154000.0,Kelaniya,2024-12-19,No Leasing,USED,Available,Available,Available,Available,42.35
4109,SUZUKI,A-STAR,2010,1000.0,Manual,Petrol,165000.0,Kadawatha,2024-12-16,No Leasing,USED,Available,Available,Available,Available,33.85
4110,SUZUKI,A-STAR,2011,1000.0,Automatic,Petrol,154000.0,Eheliyagoda,2024-12-09,No Leasing,USED,Available,Available,Not_Available,Available,42.5
4111,SUZUKI,A-STAR,2011,1000.0,Manual,Petrol,154000.0,Kalutara,2024-12-09,No Leasing,USED,Available,Available,Not_Available,Available,37.25
4112,SUZUKI,A-STAR,2011,1000.0,Manual,Petrol,154000.0,Dehiwala-Mount-Lavinia,2024-12-09,No Leasing,USED,Available,Available,Not_Available,Available,38.0
4113,SUZUKI,ESTILO,2010,998.0,Manual,Petrol,165000.0,Malabe,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,33.9
4114,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Malabe,2025-02-05,No Leasing,USED,Available,Available,Available,Available,31.95
4115,SUZUKI,ESTILO,2011,1000.0,Manual,Petrol,154000.0,Kiribathgoda,2025-02-05,No Leasing,USED,Available,Available,Available,Available,33.5
4116,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Chilaw,2025-02-05,No Leasing,USED,Available,Available,Available,Available,31.5
4117,SUZUKI,ESTILO,2008,1000.0,Manual,Petrol,187000.0,Padukka,2025-02-04,No Leasing,USED,Available,Available,Available,Available,28.99375
4118,SUZUKI,ESTILO,2011,1000.0,Manual,Petrol,154000.0,Galle,2025-02-04,No Leasing,USED,Available,Available,Available,Available,31.75
4119,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Piliyandala,2025-02-04,No Leasing,USED,Available,Available,Available,Available,32.37083333333333
4120,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Colombo,2025-02-03,No Leasing,USED,Available,Available,Available,Available,32.9
4121,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Colombo,2025-02-02,No Leasing,USED,Available,Available,Available,Available,31.9
4122,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Kegalle,2025-02-01,No Leasing,USED,Available,Available,Available,Available,34.5
4123,SUZUKI,ESTILO,2011,1000.0,Manual,Petrol,154000.0,Ampara,2025-02-01,No Leasing,USED,Available,Available,Available,Available,33.0
4124,SUZUKI,ESTILO,2011,1000.0,Manual,Petrol,154000.0,Galle,2025-02-01,No Leasing,USED,Available,Available,Available,Available,31.9
4125,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Malabe,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Available,34.0
4126,SUZUKI,ESTILO,2010,998.0,Manual,Petrol,165000.0,Malabe,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Available,33.9
4127,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Anuradapura,2025-01-29,No Leasing,USED,Available,Available,Available,Available,32.75
4128,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Kadawatha,2025-01-29,No Leasing,USED,Available,Available,Available,Available,32.95
4129,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Kotikawatta,2025-01-16,No Leasing,USED,Available,Available,Not_Available,Available,32.2
4130,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Colombo,2025-01-16,No Leasing,USED,Available,Available,Available,Available,32.9
4131,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Kadawatha,2025-01-16,No Leasing,USED,Available,Available,Available,Available,32.95
4132,SUZUKI,ESTILO,2011,984.0,Manual,Petrol,154000.0,Kiribathgoda,2025-01-14,No Leasing,NEW,Available,Available,Available,Available,35.0
4133,SUZUKI,ESTILO,2010,999.0,Manual,Petrol,165000.0,Horana,2025-01-14,No Leasing,USED,Available,Available,Not_Available,Not_Available,29.5
4134,SUZUKI,ESTILO,2011,650.0,Manual,Petrol,154000.0,Colombo,2025-01-14,No Leasing,USED,Available,Available,Available,Available,33.60454545454545
4135,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Galle,2025-01-13,No Leasing,USED,Available,Available,Available,Available,29.75
4136,SUZUKI,ESTILO,2012,1000.0,Manual,Petrol,143000.0,Kuliyapitiya,2025-01-12,No Leasing,USED,Available,Available,Available,Available,33.5
4137,SUZUKI,ESTILO,2011,650.0,Manual,Petrol,154000.0,Colombo,2025-01-27,No Leasing,USED,Available,Available,Available,Available,33.60454545454545
4138,SUZUKI,ESTILO,2008,1000.0,Manual,Petrol,187000.0,Dambulla,2025-01-26,No Leasing,USED,Available,Available,Not_Available,Available,28.99375
4139,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Kotikawatta,2025-01-26,No Leasing,USED,Available,Available,Not_Available,Available,30.0
4140,SUZUKI,ESTILO,2010,984.0,Manual,Petrol,165000.0,Kandy,2025-01-25,No Leasing,USED,Available,Available,Available,Available,32.9
4141,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Kurunegala,2025-01-25,Ongoing Lease,USED,Available,Available,Not_Available,Available,34.0
4142,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Padukka,2025-01-25,No Leasing,USED,Available,Available,Available,Available,32.9
4143,SUZUKI,ESTILO,2011,998.0,Manual,Petrol,154000.0,Colombo,2025-01-24,No Leasing,USED,Available,Available,Not_Available,Not_Available,33.75
4144,SUZUKI,ESTILO,2011,1000.0,Manual,Petrol,154000.0,Kandy,2025-01-23,No Leasing,USED,Available,Available,Available,Available,34.0
4145,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Anuradapura,2025-01-21,No Leasing,USED,Available,Available,Available,Available,32.75
4146,SUZUKI,ESTILO,2012,1000.0,Manual,Petrol,143000.0,Anuradapura,2025-01-04,No Leasing,USED,Available,Available,Available,Available,32.8
4147,SUZUKI,ESTILO,2015,1000.0,Manual,Petrol,110000.0,Mirigama,2025-01-04,No Leasing,USED,Available,Available,Available,Available,32.0
4148,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Kiribathgoda,2025-01-03,No Leasing,USED,Available,Available,Available,Available,30.5
4149,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Kalutara,2024-12-30,No Leasing,USED,Available,Available,Available,Available,32.15
4150,SUZUKI,ESTILO,2012,1000.0,Manual,Petrol,143000.0,Matugama,2024-12-26,No Leasing,USED,Available,Available,Available,Available,34.36
4151,SUZUKI,ESTILO,2011,1000.0,Manual,Petrol,154000.0,Matara,2024-12-25,No Leasing,USED,Available,Available,Not_Available,Available,32.9
4152,SUZUKI,ESTILO,2012,1000.0,Manual,Petrol,143000.0,Kaduwela,2024-12-23,No Leasing,USED,Available,Available,Not_Available,Available,36.84375
4153,SUZUKI,ESTILO,2012,1000.0,Manual,Petrol,143000.0,Moneragala,2024-12-22,No Leasing,USED,Available,Available,Available,Available,32.0
4154,SUZUKI,ESTILO,2011,1000.0,Manual,Petrol,154000.0,Malabe,2024-12-20,No Leasing,USED,Available,Available,Available,Available,34.9
4155,SUZUKI,ESTILO,2010,998.0,Manual,Petrol,165000.0,Vavuniya,2024-12-17,No Leasing,USED,Available,Available,Available,Available,32.25
4156,SUZUKI,ESTILO,2008,1000.0,Manual,Petrol,187000.0,Ampara,2024-12-15,No Leasing,USED,Available,Available,Available,Available,28.99375
4157,SUZUKI,ESTILO,2012,1000.0,Manual,Petrol,143000.0,Kandy,2024-12-14,No Leasing,USED,Available,Available,Available,Available,35.0
4158,SUZUKI,ESTILO,2010,998.0,Manual,Petrol,165000.0,Moratuwa,2024-12-09,No Leasing,USED,Available,Available,Available,Available,31.9
4159,SUZUKI,ESTILO,2011,1000.0,Manual,Petrol,154000.0,Wattala,2024-12-07,No Leasing,USED,Available,Available,Available,Available,34.95
4160,SUZUKI,ESTILO,2011,1000.0,Manual,Petrol,154000.0,Anuradapura,2024-12-04,No Leasing,USED,Available,Available,Available,Available,34.0
4161,TOYOTA,COROLLA,1992,1500.0,Manual,Petrol,363000.0,Kandy,2025-02-05,No Leasing,USED,Available,Available,Available,Not_Available,13.75
4162,TOYOTA,COROLLA,1999,2000.0,Manual,Diesel,286000.0,Malabe,2025-02-05,No Leasing,USED,Available,Available,Available,Available,6.25
4163,TOYOTA,COROLLA,1987,1450.0,Manual,Diesel,418000.0,Panadura,2025-02-05,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,12.95
4164,TOYOTA,COROLLA,2008,1600.0,Automatic,Petrol,187000.0,Wattala,2025-02-04,No Leasing,USED,Available,Available,Available,Available,62.95625
4165,TOYOTA,COROLLA,1994,1500.0,Automatic,Petrol,341000.0,Kurunegala,2025-02-04,No Leasing,USED,Available,Available,Available,Not_Available,26.5
4166,TOYOTA,COROLLA,1991,1997.0,Manual,Diesel,374000.0,Ambalangoda,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Not_Available,22.9
4167,TOYOTA,COROLLA,1998,1490.0,Automatic,Petrol,297000.0,Matara,2025-02-03,No Leasing,USED,Available,Available,Available,Available,33.5
4168,TOYOTA,COROLLA,1987,1500.0,Manual,Petrol,418000.0,Kurunegala,2025-02-03,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.375
4169,TOYOTA,COROLLA,2008,1600.0,Automatic,Petrol,187000.0,Galle,2025-02-02,No Leasing,USED,Available,Available,Available,Available,62.95625
4170,TOYOTA,COROLLA,1987,1300.0,Manual,Petrol,418000.0,Gampaha,2025-02-02,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.8
4171,TOYOTA,COROLLA,1984,1300.0,Manual,Petrol,451000.0,Kiribathgoda,2025-02-01,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.5
4172,TOYOTA,COROLLA,1985,1300.0,Manual,Petrol,440000.0,Ampara,2025-02-01,No Leasing,USED,Available,Available,Available,Not_Available,13.5
4173,TOYOTA,COROLLA,1988,1300.0,Manual,Petrol,407000.0,Gampaha,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Not_Available,12.5
4174,TOYOTA,COROLLA,1993,1500.0,Automatic,Diesel,352000.0,Kurunegala,2025-02-01,No Leasing,USED,Available,Available,Available,Available,19.95
4175,TOYOTA,COROLLA,1988,1330.0,Manual,Petrol,407000.0,Kurunegala,2025-01-31,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.55
4176,TOYOTA,COROLLA,1999,2000.0,Automatic,Diesel,286000.0,Kurunegala,2025-01-31,No Leasing,USED,Available,Available,Available,Available,6.25
4177,TOYOTA,COROLLA,2008,1600.0,Automatic,Petrol,187000.0,Piliyandala,2025-01-29,No Leasing,USED,Available,Available,Available,Available,62.95625
4178,TOYOTA,COROLLA,1990,1800.0,Manual,Diesel,385000.0,Kurunegala,2025-01-15,No Leasing,USED,Available,Available,Not_Available,Not_Available,20.0
4179,TOYOTA,COROLLA,1995,1300.0,Manual,Petrol,330000.0,Nugegoda,2025-01-12,No Leasing,USED,Available,Available,Not_Available,Not_Available,19.5
4180,TOYOTA,COROLLA,2002,1500.0,Automatic,Petrol,253000.0,Kandy,2025-01-11,No Leasing,USED,Available,Available,Available,Available,58.5
4181,TOYOTA,COROLLA,1997,1490.0,Automatic,Petrol,308000.0,Kaduwela,2025-01-28,No Leasing,NEW,Available,Available,Available,Available,38.5
4182,TOYOTA,COROLLA,1991,1280.0,Manual,Petrol,374000.0,Vavuniya,2025-01-25,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.5
4183,TOYOTA,COROLLA,2006,1975.0,Automatic,Diesel,209000.0,Gampaha,2025-01-24,No Leasing,USED,Available,Available,Not_Available,Available,50.5
4184,TOYOTA,COROLLA,1997,1970.0,Automatic,Diesel,308000.0,Kuliyapitiya,2025-01-24,No Leasing,USED,Available,Available,Available,Available,33.5
4185,TOYOTA,COROLLA,2008,1600.0,Automatic,Petrol,187000.0,Gampaha,2025-01-24,No Leasing,USED,Available,Available,Available,Available,62.95625
4186,TOYOTA,COROLLA,2000,1330.0,Automatic,Petrol,275000.0,Kandy,2025-01-20,No Leasing,USED,Available,Available,Available,Available,32.0
4187,TOYOTA,COROLLA,1993,1299.0,Manual,Petrol,352000.0,Galle,2025-01-02,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,23.0
4188,TOYOTA,COROLLA,1997,1930.0,Automatic,Diesel,308000.0,Piliyandala,2024-12-31,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.0
4189,TOYOTA,COROLLA,1990,1000.0,Manual,Diesel,385000.0,Anuradapura,2024-12-31,No Leasing,USED,Available,Available,Not_Available,Not_Available,17.5
4190,TOYOTA,COROLLA,1988,1970.0,Automatic,Diesel,407000.0,Kurunegala,2024-12-30,No Leasing,USED,Available,Available,Not_Available,Not_Available,16.5
4191,TOYOTA,COROLLA,1991,1500.0,Manual,Petrol,374000.0,Nittambuwa,2024-12-29,No Leasing,USED,Available,Available,Available,Available,16.0
4192,TOYOTA,COROLLA,1989,1830.0,Manual,Diesel,396000.0,Dompe,2024-12-29,No Leasing,USED,Not_Available,Not_Available,Available,Available,16.0
4193,TOYOTA,COROLLA,1993,1300.0,Manual,Petrol,352000.0,Kiribathgoda,2024-12-28,No Leasing,USED,Available,Available,Not_Available,Available,19.0
4194,TOYOTA,COROLLA,2011,2000.0,Manual,Diesel,154000.0,Malabe,2024-12-26,No Leasing,USED,Available,Available,Available,Available,62.95625
4195,TOYOTA,COROLLA,2008,1800.0,Automatic,Petrol,187000.0,Bandarawela,2024-12-26,No Leasing,NEW,Available,Available,Not_Available,Available,62.95625
4196,TOYOTA,COROLLA,1996,1300.0,Automatic,Petrol,319000.0,Embilipitiya,2024-12-23,No Leasing,USED,Available,Available,Available,Available,23.5
4197,TOYOTA,COROLLA,1996,2000.0,Manual,Diesel,319000.0,Kurunegala,2024-12-23,No Leasing,USED,Available,Available,Not_Available,Available,29.6
4198,TOYOTA,COROLLA,1985,1300.0,Manual,Petrol,440000.0,Polonnaruwa,2024-12-23,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.85
4199,TOYOTA,COROLLA,1992,1500.0,Manual,Diesel,363000.0,Kurunegala,2024-12-18,No Leasing,USED,Available,Available,Not_Available,Not_Available,13.9
4200,TOYOTA,COROLLA,1997,1990.0,Automatic,Diesel,308000.0,Puttalam,2024-12-18,No Leasing,USED,Not_Available,Available,Not_Available,Available,27.0
4201,TOYOTA,COROLLA,1988,1500.0,Manual,Petrol,407000.0,Hanwella,2024-12-17,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,13.3875
4202,TOYOTA,COROLLA,1997,1500.0,Automatic,Petrol,308000.0,Malabe,2024-12-16,No Leasing,USED,Available,Available,Available,Available,31.5
4203,TOYOTA,COROLLA,1996,1970.0,Automatic,Diesel,319000.0,Ganemulla,2024-12-16,No Leasing,USED,Available,Available,Available,Available,35.0
4204,TOYOTA,COROLLA,1996,1970.0,Automatic,Diesel,319000.0,Chilaw,2024-12-15,No Leasing,USED,Available,Available,Available,Available,31.0
4205,TOYOTA,COROLLA,1996,2000.0,Automatic,Diesel,319000.0,Gampaha,2024-12-14,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,28.9
4206,TOYOTA,COROLLA,2000,1300.0,Automatic,Petrol,275000.0,Homagama,2024-12-09,No Leasing,USED,Available,Available,Available,Available,39.0
4207,TOYOTA,COROLLA,1988,1300.0,Manual,Petrol,407000.0,Mirigama,2024-12-08,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.0
4208,TOYOTA,COROLLA,1989,1500.0,Manual,Diesel,396000.0,Beruwala,2024-12-05,No Leasing,USED,Available,Available,Available,Available,16.0
4209,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Kurunegala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,57.5
4210,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Piliyandala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,53.75
4211,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Kurunegala,2025-02-04,No Leasing,USED,Available,Available,Available,Available,54.5
4212,TOYOTA,VITZ KSP90,2007,1000.0,Automatic,Petrol,198000.0,Colombo,2025-02-04,No Leasing,USED,Available,Available,Available,Available,54.5
4213,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Ampara,2025-02-04,No Leasing,USED,Available,Available,Available,Available,55.5
4214,TOYOTA,VITZ KSP90,2007,1000.0,Automatic,Petrol,198000.0,Kandy,2025-02-04,No Leasing,USED,Available,Available,Available,Available,53.0
4215,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Eheliyagoda,2025-02-03,No Leasing,USED,Available,Available,Available,Available,56.41176470588236
4216,TOYOTA,VITZ KSP90,2007,990.0,Automatic,Petrol,198000.0,Kottawa,2025-02-03,No Leasing,USED,Available,Available,Available,Available,50.9
4217,TOYOTA,VITZ KSP90,2007,1000.0,Automatic,Petrol,198000.0,Boralesgamuwa,2025-02-03,No Leasing,USED,Available,Available,Available,Available,53.61875
4218,TOYOTA,VITZ KSP90,2007,1000.0,Automatic,Petrol,198000.0,Boralesgamuwa,2025-02-02,No Leasing,USED,Available,Available,Available,Available,54.75
4219,TOYOTA,VITZ KSP90,2007,990.0,Automatic,Petrol,198000.0,Matara,2025-02-02,No Leasing,USED,Available,Available,Available,Available,53.61875
4220,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Nugegoda,2025-02-02,No Leasing,USED,Available,Available,Available,Available,54.75
